15:59:59.022 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:01:44.214 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
19:01:44.215 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
19:01:44.215 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
19:01:44.215 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
19:01:44.215 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
19:01:44.216 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
19:02:50.612 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
19:02:50.674 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:02:50.675 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
19:02:50.676 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
19:02:50.676 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
19:02:50.676 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
19:02:50.676 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
19:02:50.676 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
19:04:05.193 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
19:04:05.255 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:04:05.256 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
19:04:05.257 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
19:04:05.257 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
19:04:05.257 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
19:04:05.257 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
19:04:05.257 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
19:04:46.933 [main] INFO  main - -------------***LAUNCHING GOOGLE CHROME***--------------
19:04:46.996 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'UNEXPECTEDALERTBEHAVIOR' has been set to 'dismiss'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOGGINGPREFS' has been set to 'all'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PLATFORM' has been set to 'any'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEDRIVEREXECUTABLE' has been set to '/Users/yodaqua/ks-test-automation/project-lib/webdriverfactory/target/test-classes/chromedrivermac64'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSER' has been set to 'chrome'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'WEBSTORAGEENABLED' has been set to 'true'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'TAKESSCREENSHOT' has been set to 'true'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'JAVASCRIPTENABLED' has been set to 'true'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PAGELOADINGSTRATEGY' has been set to 'normal'
19:04:46.997 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'APPLICATIONCACHEENABLED' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ROTATABLE' has been set to 'false'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEPREFERENCES' has been set to '{profile.password_manager_enabled=false}'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DATABASEENABLED' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'HANDLESALERTS' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'VERSION' has been set to 'any'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'DRIVERTYPE' has been set to 'chromedriver'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'BROWSERCONNECTIONENABLED' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'PROXY' has been set to 'UseSystemSettings'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'NATIVEEVENTS' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROME.SWITCHES' has been set to '[--no-default-browser-check]'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ELEMENTSCROLLBEHAVIOR' has been set to '0'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'ACCEPTSSLCERTS' has been set to 'true'
19:04:46.998 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'LOCATIONCONTEXTENABLED' has been set to 'true'
19:04:46.999 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CHROMEOPTIONS' has been set to 'org.openqa.selenium.chrome.ChromeOptions@4a028714'
19:04:46.999 [main] INFO  com.kineticskunk.chrome.SetChromeDriverDesiredCapabilities - Capability type 'CSSSELECTORSENABLED' has been set to 'true'
19:04:46.999 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Operating System: MAC OS X
19:04:46.999 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Architecture: x86_64
19:04:46.999 [main] INFO  com.kineticskunk.driverfactory.DriverFactory - Current Browser Selection: CHROME
